id,newsletter_number,issue_date,theme,subtheme,title,description,link,new_theme,domain,organisation,title_length,description_length,title_word_count,description_word_count,text,text_length_chars,text_length_words
c13be716-da84-4824-bede-943922cad083,3,20 July 2023,EEF,,"EEF blog: Bringing together policy, practice, and evidence: The Core Content Framework and Early Career Framework ​'Call for Evidence'","Harry Madgwick, Research and Policy Manager at the EEF, explains how the Department for Education's recent ​'Call for Evidence' is a promising example of bringing together the different ​'worlds' of education. https://educationendowmentfoundation.org.uk/news/eef-blog-bringing-together-policy-practice-and-evidence-the-core-content-framework-and-early-career-framework-call-for-evidence",https://educationendowmentfoundation.org.uk/news/eef-blog-bringing-together-policy-practice-and-evidence-the-core-content-framework-and-early-career-framework-call-for-evidence,political_context_and_organisations,educationendowmentfoundation.org.uk,eef,134,386,19,32,"EEF blog: Bringing together policy, practice, and evidence: The Core Content Framework and Early Career Framework ​'Call for Evidence' Harry Madgwick, Research and Policy Manager at the EEF, explains how the Department for Education's recent ​'Call for Evidence' is a promising example of bringing together the different ​'worlds' of education. https://educationendowmentfoundation.org.uk/news/eef-blog-bringing-together-policy-practice-and-evidence-the-core-content-framework-and-early-career-framework-call-for-evidence",521,51
fefa2329-abe3-409d-86fd-98dcf85c10ff,3,20 July 2023,Politics,,The Telegraph - Bridget Phillipson interview: Tax breaks for private schools can't be justified,Bridget Phillipson says her party's (Labour's) 'modernised curriculum' will not completely rip up the existing playbook https://www.telegraph.co.uk/news/2023/07/14/labour-phonics-primary-school-education-bridget-phillipson/ (Subscription required),https://www.telegraph.co.uk/news/2023/07/14/labour-phonics-primary-school-education-bridget-phillipson,political_context_and_organisations,www.telegraph.co.uk,daily_telegraph,95,247,14,19,The Telegraph - Bridget Phillipson interview: Tax breaks for private schools can't be justified Bridget Phillipson says her party's (Labour's) 'modernised curriculum' will not completely rip up the existing playbook https://www.telegraph.co.uk/news/2023/07/14/labour-phonics-primary-school-education-bridget-phillipson/ (Subscription required),343,33
ee262567-2f7a-417c-bae2-e24cfb5a121b,3,20 July 2023,Seminar topics,,FFT Data Labs - Should we redefine persistent absence?,https://ffteducationdatalab.org.uk/2023/07/should-we-redefine-persistent-absence/,https://ffteducationdatalab.org.uk/2023/07/should-we-redefine-persistent-absence,project_updates,ffteducationdatalab.org.uk,fft_ed_datalab,54,81,9,1,FFT Data Labs - Should we redefine persistent absence? https://ffteducationdatalab.org.uk/2023/07/should-we-redefine-persistent-absence/,136,10
cf6cb065-2904-44d4-a9d2-dd1f81ca4d47,3,20 July 2023,PI Updates and Papers,,This research paper brings together three of the young journalists who worked on The Corona Times Journal to reflect on their experiences of being involved in the project.,https://www.tandfonline.com/doi/epdf/10.1080/13642987.2022.2061954?needAccess=true&role=button,https://www.tandfonline.com/doi/epdf/10.1080/13642987.2022.2061954?needAccess=true&role=button,project_updates,www.tandfonline.com,taylor_and_francis,171,94,28,1,This research paper brings together three of the young journalists who worked on The Corona Times Journal to reflect on their experiences of being involved in the project. https://www.tandfonline.com/doi/epdf/10.1080/13642987.2022.2061954?needAccess=true&role=button,266,29
2bd22019-96c0-48f1-b1e9-fb4ccbeaf0cb,4,31 July 2023,"Education, Policy & Practice",,Education priorities in the next general election,"The Education Policy Institute, funded by the Nuffield Foundation, is providing a summary of the best evidence on current education challenges and effective policy interventions in order to assist political parties in drawing up their manifesto pledges on education. https://epi.org.uk/publications-and-research/education-priorities-in-the-next-general-election/",https://epi.org.uk/publications-and-research/education-priorities-in-the-next-general-election,political_context_and_organisations,epi.org.uk,epi,49,362,7,40,"Education priorities in the next general election The Education Policy Institute, funded by the Nuffield Foundation, is providing a summary of the best evidence on current education challenges and effective policy interventions in order to assist political parties in drawing up their manifesto pledges on education. https://epi.org.uk/publications-and-research/education-priorities-in-the-next-general-election/",412,47
7991db15-4956-4f31-901e-a5957934fafa,4,31 July 2023,Thematic Roundup,Digital,ChatGPT isn't the death of homework – just an opportunity for schools to do things differently,"The UK government has launched a consultation on the use of generative AI in education, following the publication of initial guidance on how schools might make best use of this technology. https://theconversation.com/chatgpt-isnt-the-death-of-homework-just-an-opportunity-for-schools-to-do-things-differently-205053?utm_medium=email&utm_campaign=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208&utm_content=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208+CID_81b44f84b191ce70eb7a13acf42deef4&utm_source=campaign_monitor_uk&utm_term=ChatGPT%20isnt%20the%20death%20of%20homework%20%20just%20an%20opportunity%20for%20schools%20to%20do%20things%20differently",https://www.gov.uk/government/consultations/generative-artificial-intelligence-in-education-call-for-evidence,digital_ed,www.gov.uk,uk_government,94,711,16,32,"ChatGPT isn't the death of homework – just an opportunity for schools to do things differently The UK government has launched a consultation on the use of generative AI in education, following the publication of initial guidance on how schools might make best use of this technology. https://theconversation.com/chatgpt-isnt-the-death-of-homework-just-an-opportunity-for-schools-to-do-things-differently-205053?utm_medium=email&utm_campaign=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208&utm_content=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208+CID_81b44f84b191ce70eb7a13acf42deef4&utm_source=campaign_monitor_uk&utm_term=ChatGPT%20isnt%20the%20death%20of%20homework%20%20just%20an%20opportunity%20for%20schools%20to%20do%20things%20differently",806,48
ff097c53-6c7b-4710-a953-ac8be5419899,4,31 July 2023,Thematic Roundup,Digital,UNESCO education report advises ban on smartphones in schools,"A new UN report raised concerns on Wednesday about the excessive use of smartphones, calling for them to be banned in schools worldwide. According to the UN's education, science and culture agency UNESCO, the over-use of mobile phones impacts learning. https://news.un.org/en/story/2023/07/1139122",https://www.unesco.org/gem-report/en/technology,digital_ed,www.unesco.org,unesco,61,297,9,41,"UNESCO education report advises ban on smartphones in schools A new UN report raised concerns on Wednesday about the excessive use of smartphones, calling for them to be banned in schools worldwide. According to the UN's education, science and culture agency UNESCO, the over-use of mobile phones impacts learning. https://news.un.org/en/story/2023/07/1139122",359,50
5b59a163-677e-46a0-b7a2-e61cd805d5c8,4,31 July 2023,Thematic Roundup,Digital,Oriel Square - Education Intelligence: Issue 1: AI in Education,"A new set of research insights for education organisations – this edition investigates awareness and take up of AI in education, insights from the classroom and articles from education thought leaders. https://www.orielsquare.co.uk/ai-in-education/",https://www.orielsquare.co.uk/ai-in-education,digital_ed,www.orielsquare.co.uk,oriel_square,63,248,10,32,"Oriel Square - Education Intelligence: Issue 1: AI in Education A new set of research insights for education organisations – this edition investigates awareness and take up of AI in education, insights from the classroom and articles from education thought leaders. https://www.orielsquare.co.uk/ai-in-education/",312,42
c3b624b8-d251-4ff1-946d-76fcb9e1f5dc,4,31 July 2023,Thematic Roundup,"Teacher Recruitment, Retention & Development","Support staff needed to ease teacher workload crisis, says DfE study",Government-commissioned report calls for more 'curriculum support officers' to help teachers with admin https://schoolsweek.co.uk/support-staff-needed-to-ease-teacher-workload-crisis-says-dfe-study/,https://schoolsweek.co.uk/support-staff-needed-to-ease-teacher-workload-crisis-says-dfe-study,teacher_rrd,schoolsweek.co.uk,schools_week,68,198,11,14,"Support staff needed to ease teacher workload crisis, says DfE study Government-commissioned report calls for more 'curriculum support officers' to help teachers with admin https://schoolsweek.co.uk/support-staff-needed-to-ease-teacher-workload-crisis-says-dfe-study/",267,25
def40c6f-570d-4086-bc87-0bb96da1b016,4,31 July 2023,Thematic Roundup,"Teacher Recruitment, Retention & Development",DfE - Teacher and Leader development: ECF and NPQs 2022 Experimental statistics.,"Across 21-22 and 22-23, 63,484 NPQ courses were started, against a target of 150,000. The target to deliver the ECF to 50,000 teachers at ""any one time"" has been met, with c26,000 starts a year. But the rate of mentors trained has declined.",https://www.gov.uk/government/statistics/teacher-and-leader-development-ecf-and-npqs-2022,teacher_rrd,www.gov.uk,uk_government,80,240,12,43,"DfE - Teacher and Leader development: ECF and NPQs 2022 Experimental statistics. Across 21-22 and 22-23, 63,484 NPQ courses were started, against a target of 150,000. The target to deliver the ECF to 50,000 teachers at ""any one time"" has been met, with c26,000 starts a year. But the rate of mentors trained has declined.",321,55
fbe793c1-8a83-462d-a5b7-cbc65af7cf84,4,31 July 2023,Thematic Roundup,"Teacher Recruitment, Retention & Development",DfE market review of ITT training: Snubbed uni slams 'inconsistent and unfair' ITT review after 'good' Ofsted,Analysis shows 78% of providers denied accreditation have been rated 'good' or better under Ofsted's new framework. https://schoolsweek.co.uk/snubbed-uni-slams-inconsistent-and-unfair-itt-review-after-good-ofsted/,https://schoolsweek.co.uk/snubbed-uni-slams-inconsistent-and-unfair-itt-review-after-good-ofsted,teacher_rrd,schoolsweek.co.uk,schools_week,109,213,17,18,DfE market review of ITT training: Snubbed uni slams 'inconsistent and unfair' ITT review after 'good' Ofsted Analysis shows 78% of providers denied accreditation have been rated 'good' or better under Ofsted's new framework. https://schoolsweek.co.uk/snubbed-uni-slams-inconsistent-and-unfair-itt-review-after-good-ofsted/,323,35
