id,newsletter_number,issue_date,new_theme,text,domain,organisation,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_label
fbe793c1-8a83-462d-a5b7-cbc65af7cf84,4,31 July 2023,teacher_rrd,DfE market review of ITT training: Snubbed uni slams 'inconsistent and unfair' ITT review after 'good' Ofsted Analysis shows 78% of providers denied accreditation have been rated 'good' or better under Ofsted's new framework. https://schoolsweek.co.uk/snubbed-uni-slams-inconsistent-and-unfair-itt-review-after-good-ofsted/,schoolsweek.co.uk,schools_week,DfE market review of ITT training: Snubbed uni slams 'inconsistent and unfair' ITT review after 'good' Ofsted Analysis shows 78% of providers denied accreditation have been rated 'good' or better under Ofsted's new framework.,0.197,0.613,0.19,-0.0772,negative
b3c78b05-6236-4512-82fa-7272537efb2a,4,31 July 2023,events_opportunities_research,"Workload, work intensification and time poverty for teachers and school leaders: a systematic research synthesis (Queensland University of Technology, University of Sydney, University of New South Wales) This paper presents a synthesis of research literature concerned with teachers' and school leaders' experiences of workload and work intensification. Forty papers met the inclusion criteria for the research synthesis. Elizabeth Hudson Communications and Events Manager Education Research Project E. Elizabeth.hudson@ucl.ac.uk Normal working hours: Monday – Thursday 8am – 5.30pm Join our email list to find out more",www.tandfonline.com,taylor_and_francis,"Workload, work intensification and time poverty for teachers and school leaders: a systematic research synthesis (Queensland University of Technology, University of Sydney, University of New South Wales) This paper presents a synthesis of research literature concerned with teachers' and school leaders' experiences of workload and work intensification. Forty papers met the inclusion criteria for the research synthesis. Elizabeth Hudson Communications and Events Manager Education Research Project E. Elizabeth.hudson@ucl.ac.uk Normal working hours: Monday – Thursday 8am – 5.30pm Join our email list to find out more",0.037,0.938,0.025,-0.2732,negative
f53d6237-8b67-4054-9858-36ce10e3b4a8,4,31 July 2023,events_opportunities_research,Normal working hours: Monday – Thursday 8am – 5.30pm,www.ucl.ac.uk,ucl,Normal working hours: Monday – Thursday 8am – 5.30pm,0.0,1.0,0.0,0.0,neutral
7f1982bd-b0bd-4052-a62f-a40c3101b65a,5,4 September 2023,project_updates,"19 October 2023, 5:30 pm–7:00 pm In this online panel discussion, policymakers, researchers and practitioners will debate how education policy priorities are shaped, and the extent to which they take into account realities on the ground. Using specific examples that highlight some of the difficulties in research, policy and practice working constructively together, the panel will consider how else good policy choices might be made. https://www.ucl.ac.uk/education-research-programme/events/2023/oct/practical-policies-or-bright-ideas-how-particular-topics-get-front-policy-queue",www.ucl.ac.uk,ucl,"19 October 2023, 5:30 pm–7:00 pm In this online panel discussion, policymakers, researchers and practitioners will debate how education policy priorities are shaped, and the extent to which they take into account realities on the ground. Using specific examples that highlight some of the difficulties in research, policy and practice working constructively together, the panel will consider how else good policy choices might be made.",0.032,0.892,0.076,0.4767,positive
5951d5eb-50a3-4698-aa43-fc08869d9d3a,5,4 September 2023,teacher_rrd,"Spending on supply teachers up 50% in one year Research by Labour has found that spending on supply teachers has increased by over 50% in a year. The bill for the temporary recruits grew from £839m in 2020/2021 to £1.27bn in 2021/2022. The total spending by local authority schools, including on supply teacher insurance and agency staff costs, rose from £394m to £552m in the period. In academies the cost went up from about £444m to £718m. Sunday Express Mirror.co.uk https://www.mirror.co.uk/news/politics/spending-supply-teachers-surges-50-30689277",www.mirror.co.uk,daily_mirror,"Spending on supply teachers up 50% in one year Research by Labour has found that spending on supply teachers has increased by over 50% in a year. The bill for the temporary recruits grew from £839m in 2020/2021 to £1.27bn in 2021/2022. The total spending by local authority schools, including on supply teacher insurance and agency staff costs, rose from £394m to £552m in the period. In academies the cost went up from about £444m to £718m. Sunday Express Mirror.co.uk",0.0,0.958,0.042,0.34,positive
21ef7bbc-412d-454c-a5b4-469f7e23d21e,5,4 September 2023,teacher_rrd,"18 of 30 secondary school subjects increasingly taught by non-experts – Labour French, economics and engineering have all seen a drop in the number of hours of expert teaching since 2017. https://www.independent.co.uk/news/uk/bridget-phillipson-business-french-department-for-education-english-b2392408.html",www.independent.co.uk,independent,"18 of 30 secondary school subjects increasingly taught by non-experts – Labour French, economics and engineering have all seen a drop in the number of hours of expert teaching since 2017.",0.065,0.895,0.04,-0.2023,negative
b37a7320-c080-4ce2-9292-9a62f2123d63,5,4 September 2023,digital_ed,"'Dangers' of AI in education must be addressed Schools minister Nick Gibb has said he believes the ""dangers"" of artificial intelligence (AI) in education need to be addressed alongside the benefits it can bring, and that assessing students' work ""under examination conditions"" can help address plagiarism concerns. Mr Gibb said: ""There are ways of conducting computer-based tests. So for example, the multiplication tables check for Year 4 pupils is done on a computer and AI can't affect that. It's in a protected environment and the children have to answer the question. And a lot of exam boards and Ofqual are doing a lot of research into using computer-based testing, online testing. You just have to make sure that it is protected from corruption."" Daily Express",www.expressandstar.com,express_and_star,"'Dangers' of AI in education must be addressed Schools minister Nick Gibb has said he believes the ""dangers"" of artificial intelligence (AI) in education need to be addressed alongside the benefits it can bring, and that assessing students' work ""under examination conditions"" can help address plagiarism concerns. Mr Gibb said: ""There are ways of conducting computer-based tests. So for example, the multiplication tables check for Year 4 pupils is done on a computer and AI can't affect that. It's in a protected environment and the children have to answer the question. And a lot of exam boards and Ofqual are doing a lot of research into using computer-based testing, online testing. You just have to make sure that it is protected from corruption."" Daily Express",0.046,0.836,0.118,0.8442,positive
002a0f19-8087-4a08-8b51-81192f130946,5,4 September 2023,political_context_and_organisations,"EEF names former Ofsted boss as new chair EEF announces new chair to replace philanthropist Sir Peter Lampl, 12 years after he helped found charity https://schoolsweek.co.uk/eef-names-former-ofsted-boss-as-new-chair/",schoolsweek.co.uk,schools_week,"EEF names former Ofsted boss as new chair EEF announces new chair to replace philanthropist Sir Peter Lampl, 12 years after he helped found charity",0.0,0.896,0.104,0.4215,positive
51ee4890-cae6-4592-8b1f-c3978bd00ed6,5,4 September 2023,political_context_and_organisations,Labour – Breaking down the barriers to opportunity Labour sets out its plans for education https://labour.org.uk/wp-content/uploads/2023/07/Mission-breaking-down-barriers.pdf,labour.org.uk,labour_party,Labour – Breaking down the barriers to opportunity Labour sets out its plans for education,0.0,0.833,0.167,0.4215,positive
7957e5f3-3b4b-4718-a73f-b0f74bcc5abd,5,4 September 2023,political_context_and_organisations,ASCL launches manifesto for the 2024 General Election - 02/08/2023 Extending the pupil premium to support disadvantaged 16-19 year-olds and introducing a new automatic enrolment system for children who qualify for free school meals are among the measures recommended in ASCL's manifesto for the 2024 General Election. https://ascl.org.uk/ASCL/media/ASCL/Our%20view/Manifesto/ASCL-manifesto-for-the-2024-general-election.pdf,ascl.org.uk,ascl,ASCL launches manifesto for the 2024 General Election - 02/08/2023 Extending the pupil premium to support disadvantaged 16-19 year-olds and introducing a new automatic enrolment system for children who qualify for free school meals are among the measures recommended in ASCL's manifesto for the 2024 General Election.,0.05,0.804,0.146,0.6249,positive
b2b83f1c-0f7f-4fc9-bbd2-7d40386518f6,5,4 September 2023,events_opportunities_research,"CEPEO - Experimental education research: rethinking why, how and when to use random assignment CEPEO argue that quasi-experimental methods and multi-site trials will often be superior for informing educators' decisions on the grounds that they can achieve greater precision and better address heterogeneity. Experimental research remains valuable in applied education research. However, it should primarily be used to test theoretical models, which can in turn inform educators' mental models, rather than attempting to directly inform decision making. https://econpapers.repec.org/paper/uclcepeow/23-07.htm",econpapers.repec.org,repec_econpapers,"CEPEO - Experimental education research: rethinking why, how and when to use random assignment CEPEO argue that quasi-experimental methods and multi-site trials will often be superior for informing educators' decisions on the grounds that they can achieve greater precision and better address heterogeneity. Experimental research remains valuable in applied education research. However, it should primarily be used to test theoretical models, which can in turn inform educators' mental models, rather than attempting to directly inform decision making.",0.028,0.833,0.139,0.8625,positive
