id,newsletter_number,issue_date,theme,subtheme,title,description,link
b3c78b05-6236-4512-82fa-7272537efb2a,4,31 July 2023,Other Research,nan,"Workload, work intensification and time poverty for teachers and school leaders: a systematic research synthesis (Queensland University of Technology, University of Sydney, University of New South Wales)",This paper presents a synthesis of research literature concerned with teachers' and school leaders' experiences of workload and work intensification. Forty papers met the inclusion criteria for the research synthesis. Elizabeth Hudson Communications and Events Manager Education Research Project E. Elizabeth.hudson@ucl.ac.uk Normal working hours: Monday – Thursday 8am – 5.30pm Join our email list to find out more,https://www.tandfonline.com/doi/full/10.1080/00131911.2023.2196607
013c94cf-1e53-4be0-ac52-44cfb3b327a1,4,31 July 2023,Thematic Roundup,Digital,https://theconversation.com/chatgpt-isnt-the-death-of-homework-just-an-opportunity-for-schools-to-do-things-differently-205053?utm_medium=email&utm_campaign=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208&utm_content=Latest%20from%20The%20Conversation%20for%20July%2028%202023%20-%202694027208+CID_81b44f84b191ce70eb7a13acf42deef4&utm_source=campaign_monitor_uk&utm_term=ChatGPT%20isnt%20the%20death%20of%20homework%20%20just%20an%20opportunity%20for%20schools%20to%20do%20things%20differently,nan,https://theconversation.com/chatgpt-isnt-the-death-of-homework-just-an-opportunity-for-schools-to-do-things-differently-205053
1ea27788-7d4d-4d1d-bde5-291fd9979337,4,31 July 2023,Thematic Roundup,Digital,https://news.un.org/en/story/2023/07/1139122,nan,https://news.un.org/en/story/2023/07/1139122
f2e66a2e-6416-4070-a477-2e0ef4979f69,4,31 July 2023,Other Research,nan,Elizabeth Hudson,Communications and Events Manager Education Research Project E. Elizabeth.hudson@ucl.ac.uk,mailto:Elizabeth.hudson@ucl.ac.uk
f53d6237-8b67-4054-9858-36ce10e3b4a8,4,31 July 2023,Other Research,nan,Normal working hours:,Monday – Thursday 8am – 5.30pm,https://www.ucl.ac.uk/education-research-programme
944b2873-872c-48a8-b8cf-43694dbc66ee,4,31 July 2023,Other Research,nan,Join our email list to find out more,nan,https://forms.office.com/pages/responsepage.aspx?id=_oivH5ipW0yTySEKEdmlwqff8rl07-1PowXQuv9ar4FUOTRWMENRVVJLNlpWQkU0QVlHU0tYR0lTTS4u
4b0a7d86-9160-4e01-b219-ceca2bd0c7c6,5,4 September 2023,Programme Update,nan,BERA Conference,nan,nan
b0fbb380-19bc-492f-8c5b-eaa223b4a682,5,4 September 2023,Programme Update,nan,"Symposium: Bridging the boundaries between research, policy and practice: the ESRC Education Research Programme poses new questions in search of different answers",nan,nan
8fe3e5e1-0d42-40e1-93ce-426288cd6d05,5,4 September 2023,Programme Update,nan,13 September 2023 3.30pm - 5.00pm. Location MB 220,"Speakers: Gemma Moss, Alice Bradbury, Rachel France and Louise Yorke. Discussant Viv Baumfield",nan
7f204e6b-7f78-40ea-8b62-37dc87e82449,5,4 September 2023,Programme Update,nan,Other Upcoming events -,nan,nan
c6ad151a-6277-4fdd-af90-4c232dd0e8a3,5,4 September 2023,Programme Update,nan,Practical policies or bright ideas? How particular topics get to the front of the policy queue,nan,nan
7f1982bd-b0bd-4052-a62f-a40c3101b65a,5,4 September 2023,Programme Update,nan,"19 October 2023, 5:30 pm–7:00 pm","In this online panel discussion, policymakers, researchers and practitioners will debate how education policy priorities are shaped, and the extent to which they take into account realities on the ground. Using specific examples that highlight some of the difficulties in research, policy and practice working constructively together, the panel will consider how else good policy choices might be made. https://www.ucl.ac.uk/education-research-programme/events/2023/oct/practical-policies-or-bright-ideas-how-particular-topics-get-front-policy-queue",https://www.ucl.ac.uk/education-research-programme/events/2023/oct/practical-policies-or-bright-ideas-how-particular-topics-get-front-policy-queue
5951d5eb-50a3-4698-aa43-fc08869d9d3a,5,4 September 2023,"Teacher recruitment, retention & development",nan,Spending on supply teachers up 50% in one year,"Research by Labour has found that spending on supply teachers has increased by over 50% in a year. The bill for the temporary recruits grew from £839m in 2020/2021 to £1.27bn in 2021/2022. The total spending by local authority schools, including on supply teacher insurance and agency staff costs, rose from £394m to £552m in the period. In academies the cost went up from about £444m to £718m. Sunday Express Mirror.co.uk https://www.mirror.co.uk/news/politics/spending-supply-teachers-surges-50-30689277",https://www.mirror.co.uk/news/politics/spending-supply-teachers-surges-50-30689277
21ef7bbc-412d-454c-a5b4-469f7e23d21e,5,4 September 2023,"Teacher recruitment, retention & development",nan,18 of 30 secondary school subjects increasingly taught by non-experts – Labour,"French, economics and engineering have all seen a drop in the number of hours of expert teaching since 2017. https://www.independent.co.uk/news/uk/bridget-phillipson-business-french-department-for-education-english-b2392408.html",https://www.independent.co.uk/news/uk/bridget-phillipson-business-french-department-for-education-english-b2392408.html
e9327976-1e24-40b7-bca2-cd3ed9f022d0,5,4 September 2023,EdTech,nan,Is Universal Internet Access Becoming an Essential Human Right?,"Digital Poverty Alliance hosts Matt Adam, CEO and Founder of We Are Digital, a trailblazing organisation dedicated to bridging the digital divide. 11 September 11-11.40 https://www.eventbrite.co.uk/e/is-universal-internet-access-becoming-an-essential-human-right-tickets-695892070917?aff=oddtdtcreator&utm_source=ActiveCampaign&utm_medium=email&utm_content=You+re+invited+-+Is+Universal+Internet+Access+Becoming+an+Essential+Human+Right%3F&utm_campaign=WAD+EDPD+Webinar+-+12+Sep",https://www.eventbrite.co.uk/e/is-universal-internet-access-becoming-an-essential-human-right-tickets-695892070917?aff=oddtdtcreator
b37a7320-c080-4ce2-9292-9a62f2123d63,5,4 September 2023,EdTech,nan,'Dangers' of AI in education must be addressed,"Schools minister Nick Gibb has said he believes the ""dangers"" of artificial intelligence (AI) in education need to be addressed alongside the benefits it can bring, and that assessing students' work ""under examination conditions"" can help address plagiarism concerns. Mr Gibb said: ""There are ways of conducting computer-based tests. So for example, the multiplication tables check for Year 4 pupils is done on a computer and AI can't affect that. It's in a protected environment and the children have to answer the question. And a lot of exam boards and Ofqual are doing a lot of research into using computer-based testing, online testing. You just have to make sure that it is protected from corruption."" Daily Express",https://www.expressandstar.com/news/uk-news/2023/08/04/assessing-pupils-under-exam-conditions-avoids-plagiarism-in-age-of-ai--minister
002a0f19-8087-4a08-8b51-81192f130946,5,4 September 2023,Political landscape & key organisations,nan,EEF names former Ofsted boss as new chair,"EEF announces new chair to replace philanthropist Sir Peter Lampl, 12 years after he helped found charity https://schoolsweek.co.uk/eef-names-former-ofsted-boss-as-new-chair/",https://schoolsweek.co.uk/eef-names-former-ofsted-boss-as-new-chair
51ee4890-cae6-4592-8b1f-c3978bd00ed6,5,4 September 2023,Political landscape & key organisations,nan,Labour – Breaking down the barriers to opportunity,Labour sets out its plans for education https://labour.org.uk/wp-content/uploads/2023/07/Mission-breaking-down-barriers.pdf,https://labour.org.uk/wp-content/uploads/2023/07/Mission-breaking-down-barriers.pdf
7957e5f3-3b4b-4718-a73f-b0f74bcc5abd,5,4 September 2023,Political landscape & key organisations,nan,ASCL launches manifesto for the 2024 General Election - 02/08/2023,Extending the pupil premium to support disadvantaged 16-19 year-olds and introducing a new automatic enrolment system for children who qualify for free school meals are among the measures recommended in ASCL's manifesto for the 2024 General Election. https://ascl.org.uk/ASCL/media/ASCL/Our%20view/Manifesto/ASCL-manifesto-for-the-2024-general-election.pdf,https://ascl.org.uk/ASCL/media/ASCL/Our%20view/Manifesto/ASCL-manifesto-for-the-2024-general-election.pdf
b2b83f1c-0f7f-4fc9-bbd2-7d40386518f6,5,4 September 2023,Relevant Research,nan,"CEPEO - Experimental education research: rethinking why, how and when to use random assignment","CEPEO argue that quasi-experimental methods and multi-site trials will often be superior for informing educators' decisions on the grounds that they can achieve greater precision and better address heterogeneity. Experimental research remains valuable in applied education research. However, it should primarily be used to test theoretical models, which can in turn inform educators' mental models, rather than attempting to directly inform decision making. https://econpapers.repec.org/paper/uclcepeow/23-07.htm",https://econpapers.repec.org/paper/uclcepeow/23-07.htm
59617216-331c-4b9f-a1d4-827a6d45132e,5,4 September 2023,Relevant Research,nan,"UCL - Involving children, teachers and parents/carers in dialogues around child well-being in schools","This article outlines a knowledge exchange programme that involved children, primarily, and teachers and parents/carers in dialogues around school well-being. https://uclpress.scienceopen.com/hosted-document?doi=10.14324/RFA.07.1.12",https://uclpress.scienceopen.com/hosted-document?doi=10.14324%2FRFA.07.1.12
ccd9c7a1-29e4-4778-bcee-0928372a2967,5,4 September 2023,Relevant Research,nan,British Academy - Understanding SHAPE in R&D: Bridging the evidence gap,"British Academy research has highlighted several key issues, not least the exclusion of SHAPE (Social Sciences, Humanities and Arts for People and the Economy) R&D from official statistics, and the possible impact of this exclusion on our understanding of the full breadth of the evidence base related to R&D. As a result, our most recent research endeavours have focussed on a central issue: ""How well do we understand SHAPE R&D in the UK?"". https://www.thebritishacademy.ac.uk/publications/understanding-shape-in-r-and-d-bridging-the-evidence-gap/?utm_source=newsletter&utm_medium=email&utm_campaign=shape__fellows",https://www.thebritishacademy.ac.uk/this-is-shape
4ca1c2f3-fddb-4035-82ad-c991370da07e,5,4 September 2023,Relevant Research,nan,IPPR - Balancing act navigating the tensions in our school system,"The Institute for Public Policy Research (IPPR) has published a new report on ""navigating the tensions"" in England's school system today. https://cfey.org/wp-content/uploads/2023/08/Balancing-Act-report-1.pdf",https://cfey.org/wp-content/uploads/2023/08/Balancing-Act-report-1.pdf
e3b4a299-1d21-49fc-8418-973645efa3d0,5,4 September 2023,Relevant Research,nan,IPPO Event Series - Innovations in Making Evidence Useful,"From September 2023, IPPO will begin a series of public, online events on new methods for mobilising evidence for greatest impact, to guide researchers, policymakers and intermediaries. Details for the sessions is here: https://theippo.co.uk/innovations-in-making-evidence-useful-ippo-event-series/",https://theippo.co.uk/innovations-in-making-evidence-useful-ippo-event-series
0b724e6e-0a2d-4a79-bead-df581c1a3070,5,4 September 2023,What Matters in Education?,nan,Sharp increase in destitution among children,"A State of Child Poverty report by charity Buttle UK reveals an increase in destitution among children. The report found that 122,000 children are living in destitution, accounting for 60% of young people supported by frontline workers. This is up from 45% in just 12 months. Researchers spoke to more than 1,200 workers who help children in poverty. Six in 10 of supported children are falling behind at school, with the charity warning: ""Education is becoming a luxury that some families can no longer prioritise, because it is no longer a given that families can sustain basic needs, such as a warm roof over their heads or regular food to eat."" Professionals also said 70% of children living in poverty have mental health problems. Buttle UK has called on ministers to lift the two-child Universal Credit limit and bring in an 'Essentials Guarantee' which would link Universal Credit to cost of essentials and the number of people in a household. It also called for a dedicated Cabinet minister for children and young people to be appointed. Reported in The Mirror - https://www.mirror.co.uk/news/politics/education-luxury-children-destitution-missing-30732869 Report - https://buttleuk.org/news/news-list/state-of-child-poverty-2023/",https://www.mirror.co.uk/news/politics/education-luxury-children-destitution-missing-30732869
